audienceRating,Genre,criticRating,timeMin,grossMillions,Movie,Vote,Year
7.2,Action,62,105,1.26,Micmacs Ã  tire-larigot,26246,2009
6.7,Biography,55,120,7.44,HÃ´tel Woodstock,26018,2009
7.7,Animation,81,71,0.69,Brendan et le secret de Kells,25801,2009
5.6,Crime,33,101,29.06,Le beau-pÃ¨re,25566,2009
5.1,Horror,24,101,11.96,Soeurs de sang,25526,2009
6.5,Comedy,58,105,0.07,Escrocs en herbe,24974,2009
4.9,Drama,25,108,68.26,Obsessed,24834,2009
5.6,Action,38,108,12.23,12 Rounds,24467,2009
7.0,Biography,81,119,4.44,Bright Star,22796,2009
6.8,Crime,65,100,0.17,La disparition d'Alice Creed,22315,2009
7.5,Drama,77,96,0.0,J'ai tuÃ© ma mÃ¨re,21950,2009
3.7,Action,17,96,8.74,Street Fighter - La lÃ©gende de Chun-Li,20718,2009
6.8,Crime,38,113,0.45,Droit de passage,20708,2009
5.7,Adventure,57,92,0.0,The Hole,20492,2009
7.1,Drama,77,103,9.18,Le grand jour,20122,2009
7.6,Animation,63,114,0.08,Summer Wars,19778,2009
8.6,Documentary,47,120,0.0,Home,19628,2009
5.0,Comedy,7,90,4.54,Miss March,19258,2009
5.6,Comedy,29,97,16.73,New in Town,18962,2009
4.9,Comedy,43,90,0.1,Survival of the Dead,18516,2009
"5.8,Comedy,39,89,15.1,""The Goods: Live Hard, Sell Hard"",18445,2009"
5.4,Animation,42,86,25.2,Les Zintrus,18139,2009
6.8,Drama,65,111,0.55,Ondine,18065,2009
5.4,Comedy,51,100,73.03,Palace pour chiens,18015,2009
5.8,Action,26,105,0.5,Conspiration,17642,2009
6.3,Crime,41,116,0.43,The Limits of Control,17151,2009
6.7,Comedy,40,104,0.19,Le psy d'Hollywood,17145,2009
2.1,Documentary,45,76,19.16,Jonas Brothers - Le concert Ã©vÃ©nement 3-D,17139,2009
6.7,Drama,54,104,0.02,Cracks,16913,2009
6.4,Drama,37,102,0.02,Un hiver Ã  Central Park,16619,2009
6.6,Comedy,37,110,0.02,Paper Man,16533,2009
5.9,Comedy,34,95,8.66,Vacances Ã  la grecque,16265,2009
"7.0,Biography,76,112,6.62,""TolstoÃ¯, le dernier automne"",16172,2009"
7.6,Comedy,60,119,0.66,Le concert,15843,2009
7.0,Drama,79,120,5.01,Amore,15832,2009
5.0,Comedy,39,107,22.46,Fame,14800,2009
5.5,Drama,66,77,0.7,Girlfriend Experience,14548,2009
6.4,Comedy,69,90,4.36,Solitary Man,14242,2009
7.2,Comedy,66,116,0.06,Looking for Eric,13988,2009
5.3,Action,28,91,0.26,Blood: The Last Vampire,13611,2009
6.4,Comedy,66,111,5.21,College Rock Stars,12651,2009
4.5,Action,19,109,0.02,Bitch Slap,12546,2009
5.3,Comedy,35,88,6.37,Post Grad,12430,2009
6.7,Biography,51,108,0.34,CrÃ©ation,12375,2009
6.4,Comedy,49,98,0.0,Les vies privÃ©es de Pippa Lee,11698,2009
6.5,Comedy,40,90,0.04,The Slammin' Salmon,11416,2009
5.6,Comedy,54,107,16.09,Dans ses rÃªves,11397,2009
5.9,Crime,35,106,0.03,PrÃ©sumÃ© coupable,11262,2009
6.7,Drama,62,89,0.01,Five Minutes of Heaven,11235,2009
6.9,Drama,65,127,0.52,Tetro,11128,2009
5.8,Adventure,37,111,14.24,Amelia,10700,2009
6.9,Action,58,101,0.09,OSS 117: Rio ne rÃ©pond plus,10647,2009
3.5,Action,40,83,25.62,Dance Movie,10594,2009
7.2,Drama,64,125,1.11,Mother and Child,10401,2009
4.3,Comedy,50,103,90.49,Madea Goes to Jail,10223,2009
7.4,Biography,54,120,0.04,Fleur du dÃ©sert,10112,2009
6.9,Drama,85,93,0.37,Lebanon,10019,2009
6.3,Comedy,57,117,0.0,The Revenants,9861,2009
7.1,Action,63,119,0.0,Shinjuku Incident: Guerre de gangs Ã  Tokyo,9851,2009
6.2,Adventure,28,89,0.11,Gentlemen Broncos,9764,2009
6.2,Comedy,63,100,2.71,ChÃ©ri,9449,2009
7.2,Comedy,30,133,0.2,Paa,9417,2009
6.9,Drama,57,104,0.81,Mes garÃ§ons sont de retour,9285,2009
6.0,Drama,58,114,0.0,Heartless,9242,2009
7.7,Drama,85,133,0.12,City of Life and Death,8998,2009
6.8,Crime,35,153,0.98,New York,8967,2009
6.5,Comedy,69,101,0.9,Ã‚mes en stock,8915,2009
6.9,Drama,51,125,0.01,Love away,8877,2009
4.2,Comedy,55,113,51.73,I Can Do Bad All by Myself,8710,2009
5.8,Action,46,84,10.02,Next Day Air,8619,2009
5.9,Comedy,47,90,0.1,Le FiancÃ© IdÃ©al,8359,2009
6.7,Comedy,70,88,0.23,Big Fan,8335,2009
8.8,Action,74,148,292.58,Inception,1654587,2010
8.1,Mystery,63,138,128.01,Shutter Island,899270,2010
8.3,Animation,92,103,415.0,Toy Story 3,612525,2010
8.0,Drama,79,108,106.95,Black Swan,601438,2010
7.0,Action,57,124,312.43,Iron Man 2,579760,2010
8.0,Biography,88,118,138.8,Le discours d'un roi,551149,2010
8.1,Animation,74,98,217.58,Dragons,546618,2010
7.7,Biography,95,120,96.96,The Social Network,528696,2010
7.7,Action,66,117,48.07,Kick-Ass,470179,2010
"7.7,Animation,72,95,251.51,""Moi, moche et mÃ©chant"",427466,2010"
7.7,Adventure,65,146,295.98,Harry Potter et les reliques de la mort: 1Ã¨re partie,375231,2010
6.5,Adventure,53,108,334.19,Alice au pays des merveilles,335019,2010
7.8,Animation,71,100,200.82,Raiponce,330438,2010
7.5,Action,69,112,31.49,Scott Pilgrim,306397,2010
7.1,Comedy,72,92,58.4,Easy Girl,305458,2010
7.6,Adventure,82,94,18.34,127 heures,302999,2010
7.6,Crime,74,125,92.19,The Town,302557,2010
7.8,Biography,79,116,93.62,Fighter,297842,2010
6.5,Action,45,103,103.07,Expendables: UnitÃ© spÃ©ciale,291180,2010
6.6,Comedy,51,95,100.54,Date limite,288992,2010
6.8,Action,49,125,172.06,Tron: L'hÃ©ritage,280565,2010
7.6,Adventure,80,110,171.24,True Grit,262742,2010
6.4,Action,65,100,118.31,Salt,262394,2010
7.1,Action,60,111,90.38,Red,256722,2010
6.9,Action,53,118,94.84,Le livre d'Eli,249514,2010
5.8,Action,39,106,163.21,Le choc des Titans,243708,2010
6.6,Action,50,116,90.76,Prince of Persia: Les sables du temps,239791,2010
6.8,Horror,52,103,54.01,Insidious,229881,2010
6.7,Action,53,140,105.27,Robin des Bois,226650,2010
6.8,Action,47,117,77.22,L'agence tous risques,224252,2010
6.7,Action,64,107,119.22,Very Bad Cops,206243,2010
4.9,Adventure,58,124,300.53,Twilight: chapitre 3 - HÃ©sitation,197554,2010
6.0,Comedy,30,102,162.0,Copains pour toujours,196398,2010
6.0,Action,37,103,67.63,The Tourist,192642,2010
7.3,Animation,63,95,148.42,Megamind,190516,2010
6.4,Action,51,107,52.0,Predators,184490,2010
6.6,Action,60,105,26.59,Machete,174605,2010
6.8,Action,69,98,81.56,Unstoppable,162128,2010
6.3,Action,46,109,76.42,Night and Day,159208,2010
7.4,Drama,81,112,9.74,Blue Valentine,156990,2010
7.4,Crime,52,133,21.15,Les trois prochains jours,156897,2010
"6.7,Comedy,55,112,32.37,""Love, et autres drogues"",156403,2010"
6.4,Adventure,65,109,60.97,American Trip,154928,2010
5.9,Adventure,47,118,88.76,Percy Jackson: Le voleur de foudre,153815,2010
"6.3,Animation,58,93,238.37,""Shrek 4, il Ã©tait une fin"",152488,2010"
6.4,Comedy,63,101,50.29,La machine Ã  dÃ©monter le temps,146690,2010
5.9,Action,37,96,60.13,Resident Evil: Afterlife,145035,2010
7.6,Comedy,65,89,0.22,Tucker & Dale fightent le mal,142700,2010
7.2,Drama,77,128,15.54,The Ghost Writer,141364,2010
6.3,Comedy,56,88,98.71,Crazy Night,136686,2010
6.1,Action,46,109,63.15,L'apprenti sorcier,134882,2010
6.2,Action,61,140,176.59,KaratÃ© Kid,133772,2010
7.0,Drama,65,95,1.03,Buried,129667,2010
4.2,Action,20,103,131.56,Le dernier maÃ®tre de l'air,128636,2010
7.2,Drama,40,113,19.07,Remember Me,122565,2010
7.2,Drama,69,103,2.43,Never Let Me Go,120982,2010
7.2,Drama,90,100,6.53,Winter's Bone,119560,2010
6.3,Adventure,53,113,104.39,Le monde de Narnia: L'odyssÃ©e du passeur d'aurore,117853,2010
6.3,Drama,43,108,80.01,Cher John,117423,2010
6.8,Action,63,115,35.05,Green Zone,117059,2010
7.1,Comedy,63,101,6.35,Une drÃ´le d'histoire,117032,2010
7.1,Comedy,86,106,20.81,Tout va bien! The Kids Are All Right,116283,2010
6.2,Horror,44,80,33.58,Devil,113862,2010
6.4,Comedy,46,104,31.58,Trop belle!,108494,2010
6.6,Comedy,39,114,53.37,BÃ©bÃ© mode d'emploi,105000,2010
5.5,Action,22,110,67.06,Le chasseur de primes,104909,2010
6.5,Action,42,92,23.98,From Paris with Love,102862,2010
8.2,Drama,80,131,6.86,Incendies,101525,2010
5.7,Comedy,34,125,110.49,Valentine's Day,101248,2010
7.2,Drama,79,116,12.13,Laisse-moi entrer,100155,2010
6.5,Horror,55,101,39.12,The Crazies,99144,2010
7.3,Adventure,66,133,2.7,Les chemins de la libertÃ©,95467,2010
5.8,Drama,43,103,61.98,Wolfman,93782,2010
5.5,Comedy,27,98,148.38,Mon beau-pÃ¨re et nous,92621,2010
6.3,Action,32,111,13.79,Repo Men,92133,2010
6.2,Drama,59,133,52.47,Wall Street: l'argent ne dort jamais,89272,2010
5.7,Horror,53,91,84.75,Paranormal Activity 2,88128,2010
5.2,Action,32,100,40.17,LÃ©gion - L'ArmÃ©e des anges,86439,2010
6.5,Action,44,98,23.24,Faster,86122,2010
5.9,Comedy,56,114,73.03,The Dinner,85322,2010
6.1,Comedy,52,101,27.76,Une famille trÃ¨s moderne,84801,2010
6.5,Drama,56,129,32.75,Au-delÃ ,83845,2010
6.3,Crime,61,105,35.61,The American,83620,2010
7.8,Action,67,142,0.13,J'ai rencontrÃ© le diable,83220,2010
8.0,Drama,50,165,4.02,My Name Is Khan,82449,2010
6.4,Drama,63,94,0.24,Monsters,80997,2010
5.2,Crime,35,95,63.08,Freddy - Les griffes de la nuit,80787,2010
6.6,Adventure,50,105,53.03,Lettres Ã  Juliette,80693,2010
6.6,Crime,55,117,43.31,Hors de contrÃ´le,80502,2010
"7.6,Action,67,108,0.21,""Ip Man 2, le retour du grand maÃ®tre"",79935,2010"
4.4,Action,26,97,21.37,Skyline,79694,2010
7.2,Comedy,81,105,5.79,Beginners,79647,2010
6.4,Action,44,97,23.58,The Losers,79084,2010
6.5,Comedy,33,100,25.92,Donne-moi ta main,78739,2010
5.6,Action,31,107,44.88,Top Cops,78545,2010
5.4,Action,21,100,47.06,Kiss & Kill,77550,2010
5.5,Comedy,53,88,25.0,Piranha 3D,77192,2010
5.6,Horror,24,90,45.71,Saw 3D - Chapitre final,76284,2010
7.5,Drama,58,148,5.1,Biutiful,75352,2010
7.3,Comedy,76,97,0.47,Submarine,74160,2010
8.1,Action,71,115,0.1,Troupe d'Ã©lite - L'ennemi intÃ©rieur,71327,2010
"5.7,Drama,50,133,80.57,""Mange, prie, aime"",70763,2010"
7.0,Animation,53,97,55.68,Le royaume de Ga'Hoole - La lÃ©gende des gardiens,70288,2010
6.4,Action,62,97,0.12,Centurion,69908,2010
7.7,Comedy,45,90,1.75,Flipped,68434,2010
5.9,Drama,33,107,62.95,La derniÃ¨re chanson,67090,2010
6.8,Comedy,50,96,0.32,Super,66332,2010
6.4,Drama,47,119,39.44,Burlesque,66264,2010
4.4,Comedy,27,146,95.35,Sex and the City 2,64370,2010
6.5,Comedy,57,107,31.01,Morning Glory,63098,2010
6.3,Horror,27,108,0.09,I Spit on Your Grave,62627,2010
7.3,Comedy,68,97,0.3,We Are Four Lions,61956,2010
8.3,Documentary,88,105,4.31,Inside Job,61635,2010
7.6,Animation,80,94,19.2,Arrietty: Le petit monde des chapardeurs,60786,2010
7.0,Drama,61,103,0.25,Troll Hunter,59501,2010
6.9,Drama,65,113,31.18,L'affaire Rachel Singer,58471,2010
6.2,Thriller,43,93,0.24,Frozen,57988,2010
4.9,Adventure,33,85,42.78,Les voyages de Gulliver,56831,2010
8.0,Documentary,85,87,3.29,Faites le mur,55469,2010
7.6,Action,84,141,0.8,13 assassins,54845,2010
5.6,Comedy,25,91,32.67,C'Ã©tait Ã  Rome,54324,2010
6.3,Comedy,51,102,17.8,Trop loin pour toi,52799,2010
6.5,Drama,37,99,31.16,Le secret de Charlie,51330,2010
7.0,Documentary,56,95,117.22,Jackass 3D,50676,2010
6.2,Drama,45,107,42.4,Sexy Dance 3 The Battle,50596,2010
6.2,Action,45,107,57.74,Takers,50214,2010
8.6,Documentary,79,106,1.61,Senna,50151,2010
4.7,Action,33,81,10.54,Jonah Hex,48953,2010
7.3,Crime,83,113,1.04,Animal Kingdom,48935,2010
7.1,Comedy,45,106,0.38,Hesher,46485,2010
6.3,Crime,57,101,0.58,Love & Secrets,45826,2010
5.8,Comedy,28,105,25.7,Encore toi!,43932,2010
5.6,Drama,63,87,41.03,Le dernier exorcisme,43911,2010
6.4,Comedy,65,97,2.71,Everything Must Go,43668,2010
5.3,Comedy,34,104,37.49,Le plan B,43588,2010
7.0,Drama,76,91,2.23,Rabbit Hole,43310,2010
5.6,Fantasy,56,99,24.04,Don't Be Afraid of the Dark,42825,2010
6.2,Crime,52,103,0.01,London Boulevard,42820,2010
6.6,Drama,50,93,0.1,Last Night,42474,2010
6.6,Biography,65,106,3.57,Les Runaways,41945,2010
3.5,Comedy,18,82,36.66,Mords-moi sans hÃ©sitation,41437,2010
6.8,Biography,69,108,9.53,Fair Game,41219,2010
6.3,Comedy,51,98,3.25,Vous allez rencontrer un bel et sombre inconnu,39453,2010
5.7,Comedy,51,92,42.74,Panique aux funÃ©railles,38994,2010
6.8,Drama,69,104,4.44,The Company Men,38975,2010
6.4,Action,71,102,0.02,Black Death,38790,2010
6.3,Comedy,67,97,1.77,Somewhere,38393,2010
5.5,Action,43,90,8.46,MacGruber,37987,2010
5.4,Comedy,46,121,30.21,Comment savoir,37953,2010
7.2,Biography,61,107,6.78,Conviction,37492,2010
7.1,Documentary,65,87,3.23,Catfish,37258,2010
6.5,Drama,66,98,0.02,Stake Land,37112,2010
6.9,Crime,60,106,0.12,Trust,37097,2010
5.4,Drama,58,105,1.8,Stone,36642,2010
6.1,Drama,29,91,0.0,13,36639,2010
5.6,Horror,38,89,0.0,The Ward - L'hÃ´pital de la terreur,36228,2010
6.2,Comedy,56,94,64.0,Le journal d'un dÃ©gonflÃ©,35666,2010
7.7,Drama,65,119,1.01,Revenge,34840,2010
5.0,Comedy,36,101,60.02,FÃ©e malgrÃ© lui,33820,2010
5.4,Action,27,94,24.27,Kung Fu Nanny,33475,2010
6.1,Comedy,76,107,4.22,Greenberg,32124,2010
6.9,Action,41,98,0.12,Petits meurtres Ã  l'anglaise,32115,2010
6.3,Comedy,74,91,7.46,Cyrus,31482,2010
6.1,Crime,53,109,0.21,The Killer Inside Me,30266,2010
7.5,Animation,82,80,2.23,L'illusionniste,30238,2010
5.8,Comedy,59,82,0.1,Rubber,28799,2010
"6.2,Action,54,103,0.0,""Demain, quand la guerre a commencÃ©"",28237,2010"
6.1,Horror,28,112,0.0,Le silence des ombres,27620,2010
6.8,Comedy,45,100,0.22,Happythankyoumoreplease,27500,2010
7.2,Action,59,112,1.12,Seule contre tous,27441,2010
7.4,Adventure,64,123,4.43,The Way - La route ensemble,25512,2010
6.9,Crime,55,122,11.54,La conspiration,25230,2010
7.3,Comedy,80,129,3.21,Another Year,25044,2010
6.3,Action,45,100,5.66,La voie du guerrier,23306,2010
4.9,Horror,50,92,0.02,L'empire des ombres,22977,2010
6.8,Comedy,59,105,0.5,L'arnacoeur,22682,2010
7.2,Biography,61,123,59.71,Secretariat,22491,2010
7.3,Comedy,67,134,7.5,Le monde de Barney,22159,2010
6.8,Comedy,48,93,0.05,The Perfect Host,22099,2010
6.7,Adventure,71,84,0.26,PÃ¨re NoÃ«l Origines,22088,2010
6.1,Comedy,52,109,29.2,Nanny McPhee et le Big Bang,22082,2010
7.2,Drama,70,101,0.06,Les amours imaginaires,21852,2010
7.0,Drama,50,110,0.15,Welcome to the Rileys,21284,2010
7.1,Comedy,50,154,0.21,Les petits mouchoirs,20391,2010
6.0,Comedy,26,95,0.03,Waiting for Forever,18723,2010
"7.6,Documentary,85,93,1.33,""Restrepo, Ãªtre soldats en Afghanistan"",18627,2010"
6.2,Comedy,64,107,0.56,Tamara Drewe,18294,2010
4.6,Animation,35,80,100.25,Yogi l'ours,17706,2010
6.2,Action,28,124,0.0,Bunraku,17576,2010
4.8,Horror,25,107,14.64,My Soul to Take,17466,2010
6.2,Comedy,46,91,0.0,Cadavres Ã  la pelle,17383,2010
6.2,Comedy,48,108,0.41,I'm Still Here,17261,2010
6.0,Comedy,49,108,0.1,Braquage Ã  New York,16661,2010
7.3,Drama,82,106,1.34,Copie conforme,16529,2010
6.3,Drama,45,117,20.22,Country Strong,15553,2010
6.2,Biography,51,108,1.04,Casino Jack,15540,2010
6.5,Drama,45,106,11.85,Mesures exceptionnelles,15081,2010
6.6,Adventure,56,103,26.16,Ramona et Beezus,14947,2010
6.7,Action,75,124,0.19,Easy Money,14690,2010
7.5,Drama,59,111,7.69,Elle s'appelait Sarah,14112,2010
7.4,Action,70,157,0.0,The Murderer,14066,2010
6.3,Horror,34,112,0.0,Mother's Day,14054,2010
5.3,Adventure,61,91,0.0,Lost Identity,13733,2010
5.1,Action,31,107,1.18,Dylan Dog,13637,2010
3.8,Comedy,23,92,17.6,La forÃªt contre-attaque,13367,2010
7.2,Drama,86,122,3.95,Des hommes et des dieux,13313,2010
7.4,Documentary,86,90,5.23,La grotte des rÃªves perdus,12917,2010
6.2,Comedy,72,98,0.39,Tiny Furniture,12844,2010
7.5,Comedy,70,87,0.26,Boy,12646,2010
4.2,Comedy,30,87,33.64,Marmaduke,12254,2010
6.8,Action,75,84,0.71,Ã€ bout portant,12175,2010
7.2,Biography,65,113,1.09,We Want Sex Equality,12021,2010
5.3,Animation,36,90,25.08,Alpha et Omega,11725,2010
6.8,Biography,63,84,0.62,Howl,11514,2010
6.4,Drama,48,111,0.0,Womb,11460,2010
6.4,Drama,57,98,0.0,Daydream Nation,11340,2010
5.0,Action,38,99,0.01,Ong-bak 3 - L'ultime combat,11330,2010
4.3,Action,30,82,43.59,Comme chiens et chats: La revanche de Kitty Galore,11295,2010
7.7,Biography,94,334,0.15,Carlos,11266,2010
6.6,Comedy,70,107,0.04,Balada Triste,11255,2010
5.9,Comedy,51,100,21.52,Love & Game,11243,2010
5.7,Comedy,64,86,0.12,Kaboom,11194,2010
5.7,Action,22,93,0.18,Twelve,11190,2010
7.5,Drama,69,103,0.56,MÃªme la pluie,10853,2010
6.1,Action,62,123,1.6,Kites,10641,2010
5.1,Comedy,43,95,0.1,Les meilleurs amis,10617,2010
7.1,Drama,55,100,0.58,Dhobi Ghat,10556,2010
6.6,Comedy,87,114,0.18,Oncle Boonmee (celui qui se souvient de ses vies antÃ©rieures),10501,2010
6.6,Comedy,78,87,4.03,La beautÃ© du geste,10285,2010
5.5,Comedy,49,85,0.06,Butcher II,10248,2010
6.8,Action,67,109,0.0,Outrage,10085,2010
7.5,Documentary,81,111,6.41,Waiting for 'Superman',10027,2010
7.5,Comedy,69,95,0.75,Peepli (Live),9905,2010
6.4,Drama,58,133,0.01,La ballade de l'impossible,9598,2010
6.5,Comedy,37,90,0.05,Dirty Girl,9503,2010
7.0,Drama,57,91,0.0,Dog Pound,9475,2010
6.6,Drama,85,104,0.98,La derniÃ¨re piste,9409,2010
6.9,Comedy,69,80,0.0,Les Ã©motifs anonymes,9292,2010
7.0,Animation,63,70,0.31,Une vie de chat,9160,2010
6.4,Comedy,68,103,1.62,Potiche,8997,2010
7.0,Biography,48,106,0.0,The Bang Bang Club,8990,2010
6.6,Action,75,123,0.46,DÃ©tective Dee: Le mystÃ¨re de la flamme fantÃ´me,8948,2010
7.2,Comedy,62,93,0.07,Klovn: The Movie,8821,2010
6.3,Action,49,106,0.05,Legend of the Fist,8704,2010
7.1,Crime,66,146,0.0,Tsumetai nettaigyo,8609,2010
4.9,Comedy,50,99,24.71,Lottery Ticket,8551,2010
"7.6,Documentary,72,105,0.01,""Armadillo, dans le piÃ¨ge afghan"",8546,2010"
6.9,Biography,58,135,0.23,Gainsbourg (Vie hÃ©roÃ¯que),8540,2010
7.1,Comedy,52,104,0.72,Les femmes du 6e Ã©tage,8517,2010
6.4,Drama,36,105,0.04,Shanghai,8238,2010
4.5,Comedy,43,121,60.1,Pourquoi je me suis mariÃ© aussi?,8151,2010
8.1,Adventure,87,130,381.01,Harry Potter et les reliques de la mort: 2Ã¨me partie,619174,2011
7.0,Action,57,115,181.03,Thor,597777,2011
8.6,Biography,57,112,13.18,Intouchables,591422,2011
6.9,Action,66,124,176.65,Captain America: First Avenger,573007,2011
7.8,Action,65,131,146.41,X-Men: Le commencement,567166,2011
7.8,Crime,78,100,35.06,Drive,480567,2011
7.4,Mystery,59,105,79.25,Limitless,459636,2011
7.6,Action,68,105,176.76,La planÃ¨te des singes: Les origines,446188,2011
7.5,Mystery,74,93,54.71,Source Code,420371,2011
6.6,Action,45,136,241.07,Pirates des CaraÃ¯bes: La fontaine de jouvence,414594,2011
"7.4,Comedy,68,118,84.35,""Crazy, Stupid, Love."",409259,2011"
6.5,Comedy,44,102,254.46,Very Bad Trip 2,405956,2011
7.4,Action,73,132,209.4,Mission: Impossible - Protocole fantÃ´me,392122,2011
6.9,Comedy,57,98,117.54,Comment tuer son boss?,378264,2011
8.2,Drama,71,140,13.66,Warrior,370074,2011
7.5,Action,48,129,186.85,Sherlock Holmes: Jeu d'ombres,369132,2011
7.8,Crime,71,158,102.52,MillÃ©nium: Les hommes qui n'aimaient pas les femmes,360874,2011
8.1,Drama,62,146,169.71,La couleur des sentiments,356126,2011
6.3,Action,42,154,352.39,Transformers 3: La face cachÃ©e de la lune,348377,2011
7.7,Comedy,81,94,56.82,Minuit Ã  Paris,332054,2011
6.7,Action,53,109,37.52,Time Out,327593,2011
7.3,Action,66,130,209.84,Fast & Furious 5,310227,2011
7.0,Mystery,72,112,127.0,Super 8,306033,2011
7.6,Biography,87,133,75.61,Le stratÃ¨ge,305271,2011
6.6,Comedy,63,109,55.8,Sexe entre amis,295931,2011
7.7,Comedy,72,100,35.01,50/50,287740,2011
7.1,Action,56,127,85.47,Real Steel,270370,2011
7.5,Adventure,83,126,73.86,Hugo Cabret,267085,2011
5.6,Action,39,114,116.6,Green Lantern,237839,2011
6.8,Comedy,75,125,169.11,Mes meilleures amies,234463,2011
6.9,Action,56,113,63.69,Sans identitÃ©,223496,2011
6.8,Action,64,117,51.58,Le territoire des loups,216459,2011
7.3,Comedy,84,115,82.58,The Descendants,215086,2011
7.1,Romance,60,106,62.5,L'agence,214074,2011
6.1,Action,33,110,36.39,Sucker Punch,209453,2011
6.1,Action,36,109,55.1,NumÃ©ro Quatre,207245,2011
7.0,Adventure,57,104,37.41,Paul,207196,2011
7.3,Animation,67,90,165.25,Kung Fu Panda 2,206106,2011
7.9,Comedy,89,100,44.67,The Artist,204797,2011
7.2,Animation,75,107,123.48,Rango,200662,2011
7.1,Drama,67,101,40.96,Les marches du pouvoir,200027,2011
"4.9,Adventure,45,117,281.29,""Twilight: Chapitre 4 - RÃ©vÃ©lation, 1Ã¨re partie"",194808,2011"
6.6,Drama,70,106,75.66,Contagion,191269,2011
7.4,Animation,68,107,77.59,Les aventures de Tintin: Le secret de la Licorne,190057,2011
6.4,Comedy,33,117,103.03,Le mytho - Just Go with It,187646,2011
7.3,Crime,63,118,58.01,La dÃ©fense Lincoln,186254,2011
6.0,Action,50,119,100.24,Cowboys et envahisseurs,184835,2011
6.2,Comedy,50,108,70.66,Sex Friends,183973,2011
6.9,Animation,63,96,143.62,Rio,178870,2011
8.4,Drama,95,123,7.1,Une sÃ©paration,173237,2011
5.7,Comedy,47,92,100.29,Bad Teacher,171244,2011
6.8,Action,65,111,40.26,Hanna,167973,2011
7.6,Action,73,101,4.11,The Raid,162670,2011
7.1,Drama,85,122,24.15,La taupe,162463,2011
5.8,Action,37,116,83.55,World Invasion: Battle Los Angeles,161472,2011
7.2,Drama,72,101,4.0,Shame,160447,2011
6.8,Drama,85,139,13.3,The tree of life - l'arbre de vie,147746,2011
6.0,Action,46,110,83.5,Les immortels,146122,2011
6.3,Comedy,39,112,37.08,Ã‰change standard,145363,2011
5.8,Action,39,119,98.78,The Green Hornet,143041,2011
7.1,Drama,80,135,3.03,Melancholia,141967,2011
6.6,Action,49,93,29.12,Le flingueur,132931,2011
7.2,Drama,72,146,79.88,Cheval de guerre,126826,2011
6.7,Animation,65,90,149.26,Le chat pottÃ©,123910,2011
7.1,Comedy,58,124,75.62,Nouveau dÃ©part,119833,2011
6.2,Animation,57,106,191.45,Cars 2,119583,2011
7.0,Drama,48,107,13.84,Un jour,117970,2011
6.2,Action,59,104,78.05,Le casse de Central Park,117387,2011
7.6,Drama,70,120,3.19,La piel que habito,113813,2011
6.5,Action,44,116,25.12,Killer Elite,112228,2011
6.2,Horror,52,111,38.18,Scream 4,111454,2011
7.5,Drama,68,112,1.74,We Need to Talk About Kevin,110571,2011
6.6,Biography,59,137,37.31,J. Edgar,109929,2011
5.9,Comedy,45,105,45.06,B.A.T (bon Ã  tirer),108891,2011
7.2,Comedy,61,80,2.55,Carnage,104644,2011
6.2,Horror,49,103,16.93,The Thing,103419,2011
5.7,Action,41,87,29.14,Priest,102951,2011
6.9,Drama,52,120,58.71,De l'eau pour les Ã©lÃ©phants,100938,2011
7.1,Drama,76,107,5.35,Margin Call,100570,2011
5.4,Fantasy,29,100,37.66,Le chaperon rouge,97202,2011
"6.3,Action,46,101,8.31,""Johnny English, le retour"",96715,2011"
4.3,Action,34,96,51.77,Ghost Rider 2: L'esprit de vengeance,95813,2011
5.8,Action,35,110,20.38,Les Trois Mousquetaires,94334,2011
6.2,Comedy,56,119,13.1,Rhum Express,91223,2011
5.9,Horror,50,92,42.59,Destination Finale 5,91005,2011
6.4,Comedy,64,106,18.3,Fright Night,90179,2011
6.4,Biography,54,105,30.02,La dame de fer,89880,2011
5.5,Adventure,31,102,21.6,Votre majestÃ©,89681,2011
6.6,Action,75,88,1.02,Attack the Block,88527,2011
6.9,Adventure,46,129,31.85,ExtrÃªmement fort et incroyablement prÃ¨s,88323,2011
6.5,Biography,76,99,5.7,A Dangerous Method,87825,2011
7.6,Crime,72,96,1.2,Headhunters,86502,2011
